GivenName,Surname,Gender,Age,Kilograms,Centimeters,BloodType,StateFull
Carlos,Sousa,male,55,113.3,179,B+,Pernambuco
Carla,Barros,female,55,68.0,161,O+,São Paulo
Larissa,Correia,female,21,89.9,171,A+,São Paulo
Diego,Almeida,male,81,100.4,163,AB+,Distrito Federal
Isabelle,Oliveira,female,57,61.9,164,O+,Minas Gerais
Alice,Ribeiro,female,56,89.4,162,A+,São Paulo
Camila,Rodrigues,female,34,95.4,158,A+,Minas Gerais
Emily,Ferreira,female,56,92.8,171,O+,São Paulo
Larissa,Barbosa,female,27,63.5,158,O+,São Paulo
Maria,Costa,female,46,65.0,166,O+,São Paulo
Kai,Ribeiro,male,85,90.6,164,O+,Paraná
Kauê,Pinto,male,29,89.0,187,O+,São Paulo
Davi,Ribeiro,male,60,63.8,182,B+,São Paulo
Lavinia,Souza,female,51,67.0,155,A+,São Paulo
Miguel,Fernandes,male,38,112.2,175,A+,Pernambuco
Bianca,Alves,female,19,76.1,167,O-,Santa Catarina
Davi,Lima,male,46,114.9,173,O+,São Paulo
Luis,Melo,male,30,78.0,180,O+,Espírito Santo
Julian,Alves,male,70,71.1,180,B-,Alagoas
Sofia,Sousa,female,64,84.0,153,AB+,Espírito Santo
Kauã,Pinto,male,71,67.0,173,A+,São Paulo
Miguel,Souza,male,34,109.6,170,A+,Goiás
Julieta,Alves,female,80,60.1,158,O+,Pernambuco
Giovana,Alves,female,24,72.0,156,B+,Rio de Janeiro
Sophia,Azevedo,female,35,101.7,161,O-,Maranhão
Samuel,Sousa,male,77,82.5,168,A+,Espírito Santo
Gabrielly,Barros,female,38,50.0,158,B+,Mato Grosso do Sul
Raissa,Sousa,female,62,59.6,153,B+,São Paulo
João,Alves,male,67,68.6,168,A+,Pernambuco
Carlos,Cardoso,male,37,65.1,184,O+,Espírito Santo
Breno,Fernandes,male,81,72.1,176,B+,Goiás
Melissa,Alves,female,24,74.9,173,A+,Rio de Janeiro
Matheus,Costa,male,55,94.0,181,B+,São Paulo
Lavinia,Ferreira,female,25,93.4,162,B+,São Paulo
Júlia,Almeida,female,71,51.2,169,B+,Ceará
Manuela,Santos,female,25,46.8,159,B+,Rio de Janeiro
Luana,Cavalcanti,female,64,58.6,165,A+,Rio de Janeiro
Amanda,Sousa,female,44,67.4,167,A+,Maranhão
Luiz,Barbosa,male,31,100.9,173,A-,Paraná
Kaua,Martins,male,20,72.3,165,A+,São Paulo
Tânia,Ribeiro,female,80,69.6,157,O+,Rio Grande do Sul
Lara,Goncalves,female,39,77.8,174,O+,Tocantins
Luan,Azevedo,male,75,98.2,176,A+,São Paulo
Arthur,Correia,male,62,99.4,171,A+,Pernambuco
Thaís,Rocha,female,53,84.7,170,A+,Rio de Janeiro
Antônio,Araujo,male,31,101.5,186,O+,Distrito Federal
Marina,Ferreira,female,22,61.1,155,B+,São Paulo
Mateus,Barros,male,49,112.6,171,B+,São Paulo
Estevan,Dias,male,24,68.8,183,O+,Amazonas
Aline,Rodrigues,female,67,85.2,152,O+,Minas Gerais
Evelyn,Alves,female,74,54.9,170,B-,Rio de Janeiro
Carolina,Rodrigues,female,41,91.0,172,O+,São Paulo
Estevan,Ferreira,male,30,69.4,169,B+,São Paulo
Sofia,Goncalves,female,37,54.1,174,B+,Ceará
Raissa,Alves,female,43,84.8,163,A+,Rio de Janeiro
Gabrielle,Martins,female,57,54.8,155,A+,Mato Grosso do Sul
Breno,Goncalves,male,46,101.3,178,O-,Tocantins
Eduardo,Gomes,male,44,92.6,167,A+,Espírito Santo
Cauã,Martins,male,68,109.5,174,A+,Minas Gerais
Melissa,Fernandes,female,75,98.3,157,A+,São Paulo
Felipe,Santos,male,30,89.7,182,B+,Goiás
Marcos,Almeida,male,67,105.0,163,B+,São Paulo
Kaua,Barbosa,male,37,69.7,188,O+,São Paulo
Isabelle,Oliveira,female,40,69.0,160,O+,São Paulo
Camila,Carvalho,female,43,94.6,161,O+,São Paulo
Guilherme,Alves,male,30,101.9,180,O+,Minas Gerais
Ana,Cardoso,female,72,65.7,164,A+,Minas Gerais
Vinicius,Ferreira,male,67,109.9,168,B+,Rio de Janeiro
Breno,Castro,male,77,70.1,183,O+,Paraná
André,Lima,male,69,83.9,166,B+,Pará
Samuel,Azevedo,male,47,103.3,171,A+,Pernambuco
Gabriel,Pinto,male,84,81.2,164,B+,Espírito Santo
Giovanna,Lima,female,61,79.3,158,O-,Rio Grande do Sul
Isabella,Carvalho,female,36,90.3,169,B+,Paraná
Gabrielle,Oliveira,female,74,98.2,166,B+,Pará
Carla,Costa,female,82,94.3,162,O+,Rio de Janeiro
Julieta,Barbosa,female,36,75.2,155,O+,Rio de Janeiro
Cauã,Cunha,male,35,100.0,175,A+,Ceará
Letícia,Araujo,female,58,96.6,161,A-,Paraná
Rafael,Costa,male,41,82.5,181,O+,São Paulo
Laura,Ferreira,female,45,87.5,169,A+,Pará
Luis,Dias,male,41,65.5,189,A+,São Paulo
Mateus,Cunha,male,27,78.3,185,O+,Mato Grosso do Sul
Bianca,Rocha,female,56,64.0,160,O+,São Paulo
Enzo,Lima,male,42,83.3,188,O+,Espírito Santo
Alice,Pereira,female,27,72.0,173,O+,São Paulo
Brenda,Sousa,female,74,59.8,165,O+,Rio Grande do Sul
Beatriz,Dias,female,51,89.0,157,O+,Minas Gerais
José,Ribeiro,male,30,87.1,171,O+,Minas Gerais
Kauan,Almeida,male,25,97.2,184,A+,Distrito Federal
Felipe,Ferreira,male,35,71.2,169,O+,Goiás
Alice,Ferreira,female,78,97.5,157,B+,São Paulo
Livia,Ribeiro,female,40,65.1,174,O+,Goiás
Otávio,Oliveira,male,65,70.0,182,A+,Santa Catarina
Davi,Cavalcanti,male,30,105.2,185,A+,São Paulo
Diego,Correia,male,27,68.6,185,O+,Rio de Janeiro
Anna,Gomes,female,81,52.7,155,O-,Goiás
Júlia,Santos,female,45,85.1,170,O+,Bahia
Caio,Martins,male,67,100.1,182,O+,Paraná
Lara,Lima,female,46,72.7,169,O+,São Paulo
Luana,Melo,female,64,51.2,158,B+,Minas Gerais
Kauê,Goncalves,male,74,90.0,176,O+,Paraná
Kaua,Silva,male,24,97.5,174,O+,Paraná
Felipe,Castro,male,21,100.1,182,O+,Pernambuco
Marisa,Rocha,female,34,92.0,164,A+,Pará
Kauã,Souza,male,42,91.8,178,O+,São Paulo
Maria,Melo,female,73,71.6,167,A+,Alagoas
Ryan,Rocha,male,29,72.8,172,O+,Amazonas
Nicole,Alves,female,21,72.6,156,A+,São Paulo
Daniel,Fernandes,male,71,80.6,174,B+,Minas Gerais
Laura,Lima,female,47,87.3,174,AB+,Minas Gerais
Martim,Melo,male,49,87.8,177,A+,São Paulo
Diogo,Lima,male,77,72.4,162,B+,São Paulo
Luís,Almeida,male,83,89.1,168,B+,Mato Grosso do Sul
Diego,Dias,male,74,73.2,164,O-,Goiás
Nicole,Ribeiro,female,27,52.8,154,O+,Pará
Victor,Gomes,male,58,68.9,169,A+,Pará
Camila,Gomes,female,74,59.8,158,A+,São Paulo
Matilde,Azevedo,female,27,77.7,171,O+,Rio de Janeiro
Matilde,Dias,female,39,103.4,169,A+,São Paulo
Kauã,Dias,male,21,105.0,188,O+,Distrito Federal
Kauã,Melo,male,68,85.7,164,A+,Minas Gerais
José,Barbosa,male,59,67.4,179,B+,Minas Gerais
Leila,Castro,female,85,92.7,155,O+,Rio Grande do Norte
Arthur,Almeida,male,37,102.4,179,O+,São Paulo
Victor,Carvalho,male,73,72.8,179,B+,Rio de Janeiro
Brenda,Carvalho,female,75,62.5,152,B+,São Paulo
Diogo,Correia,male,49,66.7,173,A+,Ceará
Bruno,Barros,male,62,68.2,181,A+,Santa Catarina
Rebeca,Martins,female,81,93.2,170,A+,São Paulo
Leonor,Barbosa,female,51,81.3,154,A+,Mato Grosso
Enzo,Araujo,male,41,88.7,177,O+,São Paulo
Luís,Rocha,male,76,84.1,165,A+,Goiás
Manuela,Rocha,female,49,97.2,171,AB+,Rio de Janeiro
Gabrielle,Barros,female,85,50.9,155,B+,São Paulo
Aline,Pereira,female,79,87.0,154,O+,Goiás
Eduardo,Pinto,male,42,67.6,179,A+,São Paulo
Amanda,Rocha,female,33,70.3,170,AB+,Rio de Janeiro
Otávio,Pinto,male,22,102.4,182,O+,São Paulo
Arthur,Azevedo,male,34,106.9,189,B+,São Paulo
Sarah,Cavalcanti,female,31,55.6,157,A-,Rio de Janeiro
Vinicius,Correia,male,32,65.6,176,O+,Minas Gerais
Fernanda,Rocha,female,22,55.1,168,O+,Paraná
Kai,Castro,male,24,89.8,190,O+,Pará
Giovana,Pereira,female,84,92.4,159,O+,São Paulo
Eduardo,Silva,male,44,82.2,188,B+,Rio de Janeiro
Maria,Cavalcanti,female,43,77.3,155,O+,São Paulo
Ana,Gomes,female,79,84.2,158,A+,Ceará
Davi,Cavalcanti,male,84,96.0,162,O+,Pernambuco
Martim,Fernandes,male,74,95.6,177,B+,São Paulo
Kai,Castro,male,46,116.0,168,A+,Mato Grosso do Sul
Arthur,Dias,male,26,64.7,177,O+,Minas Gerais
Kauê,Martins,male,36,97.8,188,A+,Goiás
Guilherme,Alves,male,54,94.6,169,A-,Tocantins
Alice,Melo,female,68,99.1,168,A+,São Paulo
Maria,Silva,female,33,69.3,171,A+,Pernambuco
Fábio,Cunha,male,19,67.0,185,A+,Paraná
Martim,Pinto,male,31,77.8,186,B+,São Paulo
Miguel,Sousa,male,31,80.4,186,O+,Rio Grande do Sul
Maria,Gomes,female,25,48.0,166,AB+,Pernambuco
Julian,Gomes,male,39,115.9,170,A+,São Paulo
Pedro,Martins,male,63,94.8,184,O+,São Paulo
Ryan,Costa,male,20,88.1,188,B+,Pará
Evelyn,Oliveira,female,22,55.2,170,O+,São Paulo
Tânia,Gomes,female,45,84.8,169,B-,Pernambuco
Lavinia,Fernandes,female,21,68.6,171,O-,Rio Grande do Norte
Rebeca,Azevedo,female,84,65.7,163,B+,Goiás
Emilly,Araujo,female,61,59.8,167,O+,Rio de Janeiro
Eduarda,Silva,female,69,54.4,151,B+,Santa Catarina
Isabella,Goncalves,female,65,94.8,152,O+,Rio Grande do Sul
Giovana,Barros,female,56,72.6,171,A+,São Paulo
Gustavo,Pereira,male,27,84.7,169,A+,Santa Catarina
Sofia,Rodrigues,female,68,88.7,160,O+,Pará
Brenda,Dias,female,73,70.1,165,A+,Minas Gerais
Laura,Oliveira,female,28,72.3,158,A+,São Paulo
Sarah,Cunha,female,22,74.5,163,O+,Maranhão
Alex,Silva,male,25,87.5,176,AB+,Mato Grosso do Sul
Camila,Ferreira,female,40,104.5,154,O+,Rio Grande do Sul
Lavinia,Rocha,female,71,72.1,163,B+,Santa Catarina
Gabriela,Araujo,female,20,45.7,163,O+,Minas Gerais
Luis,Santos,male,53,77.7,182,O-,São Paulo
Larissa,Alves,female,62,52.8,170,A+,Santa Catarina
Marina,Correia,female,67,51.0,152,B+,Rio Grande do Sul
Tiago,Silva,male,31,82.0,174,O+,São Paulo
Otávio,Azevedo,male,55,115.5,170,A+,São Paulo
Júlio,Souza,male,81,81.8,172,O+,São Paulo
Diogo,Fernandes,male,72,71.9,177,A+,Rio de Janeiro
Pedro,Souza,male,32,93.7,174,A-,Sergipe
Vitória,Gomes,female,41,52.3,155,B+,São Paulo
Miguel,Ribeiro,male,27,93.1,188,O+,Goiás
Luan,Carvalho,male,53,99.1,171,O+,Paraná
Evelyn,Cunha,female,19,65.8,151,A+,Minas Gerais
Bianca,Ribeiro,female,42,62.0,169,O+,Rio de Janeiro
Diego,Barros,male,22,74.3,169,A+,São Paulo
Marcos,Gomes,male,65,107.4,185,O-,Rio de Janeiro
João,Gomes,male,55,91.9,176,O+,São Paulo
Júlia,Cavalcanti,female,77,60.9,170,O+,Rio Grande do Sul
Renan,Martins,male,43,103.5,174,B-,São Paulo
Evelyn,Fernandes,female,52,71.0,156,O+,São Paulo
Vitória,Fernandes,female,69,79.0,158,O+,Tocantins
Vinicius,Barros,male,77,64.7,167,A+,São Paulo
Vitoria,Alves,female,42,67.4,162,O+,Santa Catarina
Igor,Ferreira,male,36,66.0,181,O+,Rio Grande do Sul
José,Barros,male,84,75.8,179,O+,Amazonas
José,Goncalves,male,20,73.7,164,O+,Minas Gerais
Kauan,Goncalves,male,67,104.8,166,B-,São Paulo
Nicolash,Martins,male,24,86.3,176,O+,Minas Gerais
Fábio,Silva,male,23,90.3,180,AB+,São Paulo
Erick,Araujo,male,44,71.2,180,AB+,São Paulo
Laura,Pereira,female,77,54.5,166,A+,Santa Catarina
Kauan,Costa,male,79,69.8,181,AB-,São Paulo
José,Dias,male,62,80.4,166,B+,Goiás
Davi,Barbosa,male,34,106.8,186,O+,São Paulo
Gabrielle,Dias,female,72,82.3,155,B+,Maranhão
Isabella,Souza,female,45,62.0,155,AB+,Pernambuco
Miguel,Cardoso,male,31,113.9,182,O+,São Paulo
José,Sousa,male,28,101.5,173,AB+,São Paulo
Erick,Silva,male,25,95.9,186,B+,Paraná
Thaís,Araujo,female,66,72.8,167,O+,Rio de Janeiro
Vitór,Gomes,male,50,88.5,183,B+,São Paulo
Guilherme,Araujo,male,77,88.0,180,A+,Rio de Janeiro
Erick,Costa,male,32,73.5,182,B+,Minas Gerais
Paulo,Sousa,male,70,94.8,172,O+,Goiás
Julian,Carvalho,male,77,67.7,184,A+,Paraná
Giovana,Alves,female,38,63.2,165,O+,Pernambuco
Emilly,Correia,female,38,96.7,162,O+,Mato Grosso
Beatriz,Costa,female,68,56.6,158,O+,Minas Gerais
Sofia,Fernandes,female,33,91.9,171,O+,Ceará
Luis,Cavalcanti,male,52,88.1,186,O+,São Paulo
Cauã,Correia,male,37,72.3,181,A+,Espírito Santo
Bianca,Goncalves,female,53,64.3,159,O+,São Paulo
Carla,Costa,female,66,76.6,152,A+,São Paulo
Aline,Barbosa,female,47,87.7,164,O+,São Paulo
Mariana,Gomes,female,51,53.1,156,A+,São Paulo
Bianca,Goncalves,female,60,78.0,157,B+,Pará
Joao,Rocha,male,55,74.4,174,B+,São Paulo
Antônio,Cavalcanti,male,37,87.8,172,O+,São Paulo
Victor,Costa,male,62,81.4,174,A+,Rio de Janeiro
Gabriela,Sousa,female,66,51.5,154,O+,Minas Gerais
Evelyn,Rocha,female,22,90.7,171,A+,Bahia
Paulo,Castro,male,27,74.1,178,B+,Amazonas
Caio,Almeida,male,57,89.9,172,O+,Mato Grosso do Sul
Tânia,Pinto,female,83,56.1,154,AB+,Paraíba
Brenda,Goncalves,female,76,67.3,156,AB+,Ceará
Emilly,Martins,female,23,72.1,163,O+,Santa Catarina
Rodrigo,Ribeiro,male,23,67.6,187,B+,Piauí
Vinicius,Dias,male,72,104.9,171,A+,São Paulo
Luana,Dias,female,85,56.0,164,B+,São Paulo
Melissa,Goncalves,female,21,84.3,157,A+,Ceará
Aline,Carvalho,female,73,74.9,164,O+,São Paulo
Lucas,Cunha,male,28,102.5,184,B+,Goiás
Lucas,Correia,male,72,77.9,175,O+,São Paulo
Tiago,Araujo,male,36,89.1,186,A+,Rio de Janeiro
Nicole,Azevedo,female,65,88.7,159,A+,São Paulo
Leonor,Pinto,female,53,98.5,156,O+,São Paulo
André,Lima,male,84,91.4,170,B+,São Paulo
Douglas,Dias,male,81,69.4,173,O+,Rio Grande do Sul
Carolina,Costa,female,20,61.6,164,B+,São Paulo
Clara,Santos,female,39,97.9,173,A-,São Paulo
Daniel,Santos,male,21,96.7,187,B+,São Paulo
Rebeca,Rodrigues,female,80,104.4,150,O+,Rio de Janeiro
Felipe,Araujo,male,61,108.9,179,A+,Alagoas
Amanda,Araujo,female,34,56.6,173,B+,São Paulo
Luiz,Almeida,male,39,102.3,170,B+,São Paulo
Alex,Cardoso,male,64,103.8,186,O+,Rio de Janeiro
Julia,Gomes,female,37,66.7,166,O+,São Paulo
Guilherme,Rodrigues,male,29,99.2,182,O+,São Paulo
Camila,Pinto,female,75,61.5,151,O+,Minas Gerais
Felipe,Ferreira,male,45,65.1,180,A+,São Paulo
Martim,Martins,male,44,76.2,178,O+,Paraná
Matilde,Castro,female,27,69.9,157,A+,São Paulo
Arthur,Cavalcanti,male,68,84.4,180,A+,Maranhão
Thaís,Souza,female,55,82.1,169,O+,Rio Grande do Sul
Vitoria,Dias,female,76,91.9,150,A+,São Paulo
Evelyn,Oliveira,female,61,73.1,159,AB+,Bahia
Kaua,Sousa,male,73,88.9,182,A+,Rio de Janeiro
Felipe,Souza,male,39,96.0,187,O+,Minas Gerais
Raissa,Barros,female,77,60.9,168,A+,São Paulo
Gabrielle,Cavalcanti,female,69,79.3,152,B+,Distrito Federal
Larissa,Barros,female,43,92.1,166,B+,Minas Gerais
Ágatha,Santos,female,70,95.1,159,B+,Paraná
Ágatha,Almeida,female,82,77.6,150,O-,Minas Gerais
Luiza,Dias,female,61,75.3,165,A+,São Paulo
Livia,Lima,female,69,72.0,170,A+,Minas Gerais
Kai,Barbosa,male,80,95.1,178,O+,Minas Gerais
Ryan,Barbosa,male,73,86.1,180,O-,Minas Gerais
Gabrielly,Alves,female,74,81.6,152,A+,Bahia
Livia,Souza,female,56,63.9,159,O+,Paraná
Amanda,Dias,female,26,78.1,156,O+,São Paulo
Joao,Araujo,male,79,92.1,180,B-,Espírito Santo
Joao,Almeida,male,59,88.6,171,O+,Pernambuco
Vitór,Carvalho,male,80,90.0,181,A+,São Paulo
Gustavo,Oliveira,male,37,82.2,179,B+,São Paulo
Victor,Oliveira,male,48,70.2,187,O+,São Paulo
Miguel,Cavalcanti,male,66,107.0,167,O+,São Paulo
Nicole,Goncalves,female,75,88.0,154,A+,Minas Gerais
Marcos,Cardoso,male,84,82.1,166,O+,Mato Grosso do Sul
Carolina,Rocha,female,28,49.0,166,B-,São Paulo
Beatrice,Almeida,female,57,71.3,165,B+,Espírito Santo
Martim,Lima,male,71,88.4,183,B+,Santa Catarina
Leila,Oliveira,female,84,93.8,153,A+,Minas Gerais
Eduardo,Pereira,male,36,75.1,170,B+,Amazonas
Cauã,Rodrigues,male,60,87.1,173,A+,São Paulo
Anna,Souza,female,71,81.4,152,A+,Espírito Santo
Amanda,Oliveira,female,58,84.4,173,B+,Pernambuco
Tânia,Pereira,female,45,98.3,163,O+,Santa Catarina
Daniel,Lima,male,26,83.1,188,A+,Paraná
Martim,Santos,male,47,78.4,178,A-,São Paulo
Beatrice,Cunha,female,64,82.2,155,A+,São Paulo
Tomás,Gomes,male,56,74.5,178,A+,Rio de Janeiro
Letícia,Souza,female,42,103.2,167,B+,Rio de Janeiro
Júlia,Martins,female,75,62.2,155,O+,Tocantins
Gabrielly,Cunha,female,27,66.1,165,A+,São Paulo
Fernanda,Dias,female,62,54.5,156,O+,Minas Gerais
Ágatha,Melo,female,75,93.3,169,B+,São Paulo
Leonardo,Pereira,male,44,106.6,186,O+,Pernambuco
Tiago,Rocha,male,26,70.0,179,O+,São Paulo
Yasmin,Almeida,female,38,81.2,158,A+,Distrito Federal
André,Azevedo,male,66,84.6,167,A+,Rio de Janeiro
Giovanna,Castro,female,36,78.1,162,O-,Ceará
Clara,Gomes,female,59,95.9,161,B+,Paraíba
Renan,Fernandes,male,82,60.0,177,O+,Rio Grande do Sul
Kai,Sousa,male,79,93.5,169,A+,Minas Gerais
Vitoria,Cavalcanti,female,70,61.4,156,O+,Rio de Janeiro
Enzo,Araujo,male,52,76.1,186,A+,Espírito Santo
Pedro,Martins,male,57,73.7,170,B+,Pará
Anna,Pereira,female,67,74.3,152,O-,Rio Grande do Sul
Brenda,Gomes,female,64,78.8,169,B+,Amazonas
Caio,Almeida,male,37,108.3,180,O+,São Paulo
Diego,Pinto,male,84,96.6,179,B+,Minas Gerais
Rodrigo,Sousa,male,65,64.0,178,B+,Goiás
Giovana,Silva,female,71,61.9,168,O+,São Paulo
Caio,Barros,male,84,60.4,167,O+,Rio de Janeiro
Vitória,Correia,female,49,99.9,162,A-,Rio de Janeiro
Douglas,Castro,male,24,101.0,171,B+,São Paulo
Fernanda,Cavalcanti,female,36,86.9,167,B+,Espírito Santo
Rafaela,Silva,female,31,100.1,163,O+,Bahia
Rafael,Fernandes,male,28,74.6,172,O+,Rio de Janeiro
Carolina,Sousa,female,77,77.8,168,B+,Pará
Raissa,Ribeiro,female,40,74.1,164,O+,São Paulo
Amanda,Cavalcanti,female,59,67.8,172,B+,São Paulo
Clara,Cavalcanti,female,67,82.9,166,O+,Paraná
Kauã,Rodrigues,male,40,91.4,167,O+,São Paulo
Rodrigo,Costa,male,82,93.2,162,O+,Rio de Janeiro
André,Azevedo,male,70,64.1,163,O-,São Paulo
Pedro,Cavalcanti,male,30,67.1,189,O+,São Paulo
José,Ferreira,male,62,105.1,183,A+,Rio Grande do Sul
Brenda,Pinto,female,69,65.5,157,A+,Rio de Janeiro
Breno,Fernandes,male,77,96.0,182,O+,São Paulo
Marina,Cavalcanti,female,63,84.4,171,O+,Goiás
Lucas,Araujo,male,46,110.0,175,O+,Minas Gerais
Lara,Cunha,female,41,92.8,166,B+,Santa Catarina
Júlia,Alves,female,71,76.2,161,O+,Minas Gerais
Luís,Oliveira,male,67,67.7,169,O+,Minas Gerais
Tiago,Martins,male,54,101.3,177,A+,São Paulo
Carlos,Pereira,male,80,80.6,165,O+,Rio de Janeiro
Vitoria,Souza,female,70,98.4,151,O+,Rio Grande do Sul
Rafaela,Santos,female,57,78.5,158,A+,Minas Gerais
Vinicius,Barbosa,male,56,91.2,178,O+,Rio de Janeiro
Alice,Ribeiro,female,65,64.8,166,O+,Mato Grosso do Sul
Gabriel,Alves,male,44,71.7,172,A+,São Paulo
Luís,Goncalves,male,58,110.7,180,B+,Goiás
Gabrielly,Cavalcanti,female,37,101.0,165,A-,Rio de Janeiro
Tânia,Costa,female,47,70.6,172,A+,Pernambuco
Yasmin,Cunha,female,19,59.9,170,B+,Rio de Janeiro
Guilherme,Sousa,male,75,63.9,164,B+,Minas Gerais
Giovanna,Melo,female,66,72.3,159,AB+,Minas Gerais
Luis,Pereira,male,52,73.5,177,B+,São Paulo
Davi,Sousa,male,64,88.7,184,A+,São Paulo
Julieta,Carvalho,female,67,85.2,151,B+,São Paulo
Fábio,Barbosa,male,24,56.2,180,B+,Paraná
Melissa,Carvalho,female,50,98.8,165,O+,Goiás
Emily,Pinto,female,69,74.9,166,AB+,Rio de Janeiro
Kauã,Melo,male,21,80.2,176,A+,São Paulo
Livia,Martins,female,63,57.6,165,A+,Rio Grande do Sul
Ana,Dias,female,44,63.2,161,A+,São Paulo
Gustavo,Santos,male,83,97.6,173,B+,Tocantins
Cauã,Ferreira,male,47,104.0,184,B+,São Paulo
Alex,Cardoso,male,85,72.9,162,B+,Pará
Aline,Sousa,female,49,60.0,154,O+,Maranhão
Mariana,Souza,female,42,65.3,164,A+,Paraíba
Martim,Rocha,male,84,102.1,174,A+,Rondônia
Beatriz,Lima,female,19,88.5,159,O+,São Paulo
Diogo,Araujo,male,45,104.0,172,A+,Rio de Janeiro
Erick,Cavalcanti,male,50,77.0,177,O+,Ceará
Aline,Lima,female,50,98.5,159,A-,São Paulo
Isabella,Goncalves,female,74,67.7,153,A-,Paraná
Beatriz,Melo,female,59,68.0,171,A+,São Paulo
Renan,Fernandes,male,19,53.1,165,O+,São Paulo
Leila,Ribeiro,female,43,63.8,165,A+,Rio de Janeiro
Vitoria,Fernandes,female,39,89.0,163,O+,São Paulo
Antônio,Sousa,male,40,94.1,179,O+,São Paulo
Fernanda,Souza,female,48,90.9,173,O+,Rio Grande do Sul
Douglas,Castro,male,32,78.1,178,B+,Paraná
Cauã,Fernandes,male,37,94.3,180,B+,Bahia
Lucas,Rodrigues,male,43,86.5,186,B+,Paraíba
Joao,Azevedo,male,83,62.1,169,B+,Rio Grande do Sul
Tânia,Castro,female,74,74.1,155,AB-,São Paulo
Emily,Fernandes,female,72,59.0,153,O-,Goiás
Danilo,Castro,male,42,79.4,171,B+,Minas Gerais
Sofia,Cunha,female,47,83.9,157,A+,Rio de Janeiro
Tiago,Rocha,male,29,101.2,185,A+,São Paulo
Kauã,Carvalho,male,85,59.8,164,O+,São Paulo
Emilly,Cunha,female,22,94.4,168,O+,São Paulo
Beatriz,Cunha,female,60,59.1,157,O+,Pará
André,Castro,male,78,74.5,168,AB+,Paraíba
Danilo,Cunha,male,24,104.2,186,B+,Pernambuco
Giovanna,Silva,female,19,76.2,157,O+,Minas Gerais
Larissa,Melo,female,39,53.9,158,O+,Mato Grosso do Sul
Júlia,Correia,female,74,87.2,153,AB+,Minas Gerais
Otávio,Azevedo,male,58,67.6,172,O+,Rio de Janeiro
Aline,Araujo,female,78,95.3,161,O+,Paraná
Sophia,Araujo,female,36,60.7,167,AB-,Distrito Federal
Nicolas,Cavalcanti,male,23,67.0,185,O-,São Paulo
Alex,Ferreira,male,73,64.2,169,A+,São Paulo
Paulo,Sousa,male,43,66.2,189,A+,Rio Grande do Sul
Letícia,Ribeiro,female,42,89.0,167,O+,São Paulo
Kauã,Correia,male,67,103.9,185,O+,Paraná
Nicole,Melo,female,20,73.9,171,A+,São Paulo
Rebeca,Castro,female,30,60.5,156,O+,Rio de Janeiro
Matilde,Araujo,female,76,100.3,153,O+,Ceará
Isabelle,Cavalcanti,female,40,75.3,162,A+,São Paulo
Isabelle,Alves,female,52,72.8,160,A+,Rio Grande do Norte
Kauã,Cunha,male,62,106.8,180,O+,Rio Grande do Sul
Letícia,Correia,female,47,51.4,170,B+,Bahia
Luís,Souza,male,41,111.2,182,B+,Pernambuco
Tânia,Ferreira,female,39,97.0,167,B+,Rio Grande do Sul
Rafaela,Carvalho,female,20,88.5,156,B+,São Paulo
Alex,Ribeiro,male,53,110.9,187,A+,Paraná
Lara,Sousa,female,50,105.7,160,O+,Minas Gerais
Gabriel,Castro,male,40,107.2,182,A+,São Paulo
Kaua,Sousa,male,28,70.1,172,A+,Paraná
Luan,Rodrigues,male,69,67.8,183,A+,Minas Gerais
Luiz,Castro,male,38,89.5,170,A+,São Paulo
Luiz,Fernandes,male,26,89.5,190,A+,Distrito Federal
Melissa,Souza,female,37,56.6,166,A+,São Paulo
Igor,Cardoso,male,53,72.7,179,A+,São Paulo
Diego,Alves,male,62,91.2,185,B+,Acre
Joao,Oliveira,male,54,83.1,170,O+,Maranhão
Carla,Fernandes,female,85,86.1,168,O+,Paraná
André,Martins,male,46,83.8,182,O-,Santa Catarina
Vitór,Cavalcanti,male,48,75.2,187,B+,São Paulo
Rafaela,Silva,female,54,65.9,172,A+,Minas Gerais
Tomás,Azevedo,male,58,68.1,185,B+,Rio Grande do Sul
Ryan,Carvalho,male,24,68.2,175,O+,Minas Gerais
Rafaela,Fernandes,female,48,53.1,165,O+,Paraná
Luan,Oliveira,male,36,101.6,181,A-,Pernambuco
Victor,Rocha,male,68,64.1,173,A+,Bahia
Amanda,Gomes,female,78,96.0,162,O+,Minas Gerais
Gustavo,Cardoso,male,36,63.4,179,O+,Rio de Janeiro
Nicole,Ferreira,female,22,86.2,175,A+,Pará
Julian,Silva,male,41,104.2,188,B+,Paraná
Vinicius,Castro,male,79,59.1,164,O+,Bahia
Yasmin,Correia,female,49,101.0,170,O+,São Paulo
Manuela,Correia,female,48,88.9,159,O+,Paraná
Lara,Carvalho,female,33,62.7,174,B+,Alagoas
Igor,Cardoso,male,61,94.3,180,AB+,Rio de Janeiro
Evelyn,Correia,female,30,63.2,166,O+,Pernambuco
Ryan,Gomes,male,51,96.5,169,O+,Rio de Janeiro
Estevan,Pereira,male,77,70.3,181,O+,Paraná
Bianca,Rodrigues,female,62,74.6,160,A+,Goiás
Otávio,Azevedo,male,27,85.9,187,O+,São Paulo
Julian,Sousa,male,59,105.5,172,AB+,São Paulo
Douglas,Gomes,male,82,84.9,166,A+,São Paulo
Leila,Cardoso,female,50,82.7,160,A+,Mato Grosso
